ID,BIRTHDAY,SEXE,DIPLOMDATE,DIPLOMTYPE,DIPPERC,SECTION,OPTION,SCHOOL,SCHOOLPROVINCE,SCHOOLSTATUS
10848,1995-03-28,H,,DIPLÔME D'ETAT,55.0,Pédagogique,Pédagogie Générale,Ushindi,NORD-KIVU,inconnu
10849,1996-04-11,H,,DIPLÔME D'ETAT,55.0,Technique,Electronique industrielle,ITIG,NORD-KIVU,inconnu
10849,1996-04-11,H,,DIPLÔME D'ETAT,55.0,Technique,Electronique industrielle,ITIG,NORD-KIVU,inconnu
10850,1995-04-06,H,,DIPLÔME D'ETAT,65.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
10850,1995-04-06,H,,DIPLÔME D'ETAT,65.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
10851,1990-07-17,H,,DIPLÔME D'ETAT,52.0,Pédagogique,Pédagogie Générale,ISN NGALIEMA,KINSHASA,inconnu
10851,1990-07-17,H,,DIPLÔME D'ETAT,52.0,Pédagogique,Pédagogie Générale,ISN NGALIEMA,KINSHASA,inconnu
10852,1992-11-14,H,,DIPLÔME D'ETAT,70.0,Pédagogique,Pédagogie Générale,Fadhili,SUD-KIVU,inconnu
10853,1994-03-03,H,,DIPLÔME D'ETAT,54.0,Scientifique,Mathématique Physique,Cidasa,NORD-KIVU,inconnu
10854,1994-02-28,H,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Mwangaza,NORD-KIVU,inconnu
10855,1989-03-27,H,,DIPLÔME D'ETAT,63.0,Pédagogique,Pédagogie générale,Mehe,NORD-KIVU,inconnu
10856,1993-11-16,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Moyo safi,NORD-KIVU,inconnu
10856,1993-11-16,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Moyo safi,NORD-KIVU,inconnu
10857,1993-04-29,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin-Philosophie,Mont Goma,NORD-KIVU,inconnu
10857,1993-04-29,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin-Philosophie,Mont Goma,NORD-KIVU,inconnu
10858,1994-10-06,H,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-Philosophie,Himbi,NORD-KIVU,inconnu
10858,1994-10-06,H,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-Philosophie,Himbi,NORD-KIVU,inconnu
10859,1992-05-01,H,,DIPLÔME D'ETAT,62.0,Scientifique,Biologie Chimie,Bungulu,NORD-KIVU,inconnu
10859,1992-05-01,H,,DIPLÔME D'ETAT,62.0,Scientifique,Biologie Chimie,Bungulu,NORD-KIVU,inconnu
10860,1994-06-10,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale et Administrative,Lycée Anuarite,NORD-KIVU,inconnu
10861,1995-10-10,H,,DIPLÔME D'ETAT,56.0,Pédagogique,Pédagogie Générale,Matumaini,NORD-KIVU,inconnu
10861,1995-10-10,H,,DIPLÔME D'ETAT,56.0,Pédagogique,Pédagogie Générale,Matumaini,NORD-KIVU,inconnu
10862,1993-06-25,H,,DIPLÔME D'ETAT,63.0,Scientifique,Biologie Chimie,IDAP/ISP Bunia,ORIENTALE,inconnu
10862,1993-06-25,H,,DIPLÔME D'ETAT,63.0,Scientifique,Biologie Chimie,IDAP/ISP Bunia,ORIENTALE,inconnu
10863,1993-07-23,H,,DIPLÔME D'ETAT,52.0,Pédagogique,Pédagogie Générale,Kaya Cibanda,SUD-KIVU,inconnu
10864,1994-12-23,H,,DIPLÔME D'ETAT,54.0,Scientifique,Biologie Chimie,Goma,NORD-KIVU,inconnu
10864,1994-12-23,H,,DIPLÔME D'ETAT,54.0,Scientifique,Biologie Chimie,Goma,NORD-KIVU,inconnu
10865,1994-09-09,H,,DIPLÔME D'ETAT,50.0,Technique,Sociale,AMEN,NORD-KIVU,inconnu
10866,1995-06-21,H,,DIPLÔME D'ETAT,59.0,Scientifique,Mathématique Physique,EDAP/ISP Buta,ORIENTALE,inconnu
10866,1995-06-21,H,,DIPLÔME D'ETAT,59.0,Scientifique,Mathématique Physique,EDAP/ISP Buta,ORIENTALE,inconnu
10867,1993-10-01,H,,DIPLÔME D'ETAT,58.0,Technique,Electronique industrielle,Lycée Butembo,NORD-KIVU,inconnu
10867,1993-10-01,H,,DIPLÔME D'ETAT,58.0,Technique,Electronique industrielle,Lycée Butembo,NORD-KIVU,inconnu
10868,1991-09-27,H,,DIPLÔME D'ETAT,57.0,Scientifique,Mathématique Physique,Ovoa,ORIENTALE,inconnu
10869,1995-02-22,H,,DIPLÔME D'ETAT,65.0,Scientifique,Biologie Chimie,Mwanga,NORD-KIVU,inconnu
10869,1995-02-22,H,,DIPLÔME D'ETAT,65.0,Scientifique,Biologie Chimie,Mwanga,NORD-KIVU,inconnu
10870,1980-11-14,F,,DIPLÔME D'ETAT A2,55.0,Sciences Infirmères,Hospitalière,ITM Mweso,NORD-KIVU,inconnu
10870,1980-11-14,F,,DIPLÔME D'ETAT A2,55.0,Sciences Infirmères,Hospitalière,ITM Mweso,NORD-KIVU,inconnu
10871,1995-07-17,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Mali,SUD-KIVU,inconnu
10872,1993-06-24,H,,DIPLÔME D'ETAT,61.0,Pédagogique,Pédagogie Générale,Kashofu,SUD-KIVU,inconnu
10873,1994-09-09,F,,DIPLÔME D'ETAT,67.0,Scientifique,Biologie Chimie,Isidore Bakanja,NORD-KIVU,inconnu
10873,1994-09-09,F,,DIPLÔME D'ETAT,67.0,Scientifique,Biologie Chimie,Isidore Bakanja,NORD-KIVU,inconnu
10874,1991-12-11,H,,DIPLÔME D'ETAT,51.0,Scientifique,Mathématique Physique,Kalimba,NORD-KIVU,inconnu
10874,1991-12-11,H,,DIPLÔME D'ETAT,51.0,Scientifique,Mathématique Physique,Kalimba,NORD-KIVU,inconnu
10875,1994-04-03,H,,DIPLÔME D'ETAT,62.0,Scientifique,Biologie Chimie,Mama yetu,NORD-KIVU,inconnu
10875,1994-04-03,H,,DIPLÔME D'ETAT,62.0,Scientifique,Biologie Chimie,Mama yetu,NORD-KIVU,inconnu
10876,1997-12-23,F,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,ICL,NORD-KIVU,inconnu
10876,1997-12-23,F,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,ICL,NORD-KIVU,inconnu
10877,1992-02-10,H,,DIPLÔME D'ETAT,63.0,Scientifique,Mathématique Physique,Autodidacte,ORIENTALE,inconnu
10877,1992-02-10,H,,DIPLÔME D'ETAT,63.0,Scientifique,Mathématique Physique,Autodidacte,ORIENTALE,inconnu
10878,1992-01-22,F,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Lycée Sainte ursule,NORD-KIVU,inconnu
10878,1992-01-22,F,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Lycée Sainte ursule,NORD-KIVU,inconnu
10879,1978-12-07,F,,DIPLÔME D'ETAT A2,71.0,Sciences Infirmères,Hospitalière,ITM Kyondo,NORD-KIVU,inconnu
10879,1978-12-07,F,,DIPLÔME D'ETAT A2,71.0,Sciences Infirmères,Hospitalière,ITM Kyondo,NORD-KIVU,inconnu
10880,1995-12-16,F,,DIPLÔME D'ETAT,58.0,Technique,Coupe couture,Lycée Chemchem,NORD-KIVU,inconnu
10880,1995-12-16,F,,DIPLÔME D'ETAT,58.0,Technique,Coupe couture,Lycée Chemchem,NORD-KIVU,inconnu
10881,1988-04-17,H,,DIPLÔME D'ETAT,62.0,Pédagogique,Pédagogie Générale,Autodidacte,SUD-KIVU,inconnu
10881,1988-04-17,H,,DIPLÔME D'ETAT,62.0,Pédagogique,Pédagogie Générale,Autodidacte,SUD-KIVU,inconnu
10882,1984-09-17,H,,DIPLÔME D'ETAT,51.0,Technique,Commerciale administrative,cs espoir,NORD-KIVU,inconnu
10883,1996-09-16,F,,DIPLÔME D'ETAT,55.0,Littéraire,Latin-Philosophie,Mwanga,NORD-KIVU,inconnu
10883,1996-09-16,F,,DIPLÔME D'ETAT,55.0,Littéraire,Latin-Philosophie,Mwanga,NORD-KIVU,inconnu
10884,1995-09-12,F,,DIPLÔME D'ETAT,51.0,Littéraire,Latin-Philosophie,Savana,NORD-KIVU,inconnu
10885,1995-01-02,F,,DIPLÔME D'ETAT,51.0,Scientifique,Biologie Chimie,IP Kalima,MANIEMA,inconnu
10885,1995-01-02,F,,DIPLÔME D'ETAT,51.0,Scientifique,Biologie Chimie,IP Kalima,MANIEMA,inconnu
10886,1994-06-10,F,,DIPLÔME D'ETAT,60.0,Pédagogique,Pédagogie Générale,Lycée Kimbilio,NORD-KIVU,inconnu
10887,1994-02-18,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,CS Ndosho,NORD-KIVU,inconnu
10888,1994-04-28,H,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,Maranatha,NORD-KIVU,inconnu
10888,1994-04-28,H,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,Maranatha,NORD-KIVU,inconnu
10889,1993-11-07,H,,DIPLÔME D'ETAT,53.0,Littéraire,Latin-Philosophie,Mont Goma,NORD-KIVU,inconnu
10890,1991-11-25,H,,DIPLÔME D'ETAT,54.0,Technique,Sociale,nYALUKEMBA,SUD-KIVU,inconnu
10892,1989-03-15,H,,DIPLÔME D'ETAT,52.0,Scientifique,Mathématique Physique,Butembo,NORD-KIVU,inconnu
10892,1989-03-15,H,,DIPLÔME D'ETAT,52.0,Scientifique,Mathématique Physique,Butembo,NORD-KIVU,inconnu
10893,1994-01-10,H,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,Moria,NORD-KIVU,inconnu
10894,1995-01-16,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin-Philosophie,Mwanga,NORD-KIVU,inconnu
10894,1995-01-16,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin-Philosophie,Mwanga,NORD-KIVU,inconnu
10895,1990-02-02,H,,DIPLÔME D'ETAT,53.0,Pédagogique,Pédagogie Générale,Ibanda,SUD-KIVU,inconnu
10895,1990-02-02,H,,DIPLÔME D'ETAT,53.0,Pédagogique,Pédagogie Générale,Ibanda,SUD-KIVU,inconnu
10896,1990-08-01,F,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Mbolitini,ORIENTALE,protestant
10896,1990-08-01,F,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Mbolitini,ORIENTALE,protestant
10897,1997-10-25,F,,DIPLÔME D'ETAT,60.0,Technique,Nutrition,Lycée Sainte Ursule,NORD-KIVU,catholique
10897,1997-10-25,F,,DIPLÔME D'ETAT,60.0,Technique,Nutrition,Lycée Sainte Ursule,NORD-KIVU,catholique
10898,1985-04-04,H,,DIPLÔME D'ETAT,51.0,Technique,Hotesse d'acceuil,Gilgali,NORD-KIVU,privé
10898,1985-04-04,H,,DIPLÔME D'ETAT,51.0,Technique,Hotesse d'acceuil,Gilgali,NORD-KIVU,privé
10899,1992-08-02,H,,DIPLÔME D'ETAT,0.0,1,1,,NORD-KIVU,privé
10899,1992-08-02,H,,DIPLÔME D'ETAT,0.0,1,1,,NORD-KIVU,privé
10900,1997-09-28,H,,DIPLÔME D'ETAT,67.0,sScientifique,Biologie Chimie,Mwanga,NORD-KIVU,catholique
10900,1997-09-28,H,,DIPLÔME D'ETAT,67.0,sScientifique,Biologie Chimie,Mwanga,NORD-KIVU,catholique
10901,1996-06-25,H,,DIPLÔME D'ETAT,57.0,Scientifique,Mathématique physique,Kambali,NORD-KIVU,catholique
10901,1996-06-25,H,,DIPLÔME D'ETAT,57.0,Scientifique,Mathématique physique,Kambali,NORD-KIVU,catholique
10903,1987-07-13,H,,DIPLÔME D'ETAT,54.0,Pédagogique,Pédagogie Générale,Lukweti,NORD-KIVU,protestant
10904,1993-01-03,H,,DIPLÔME D'ETAT,56.0,Pédagogique,Pédagogie Générale,Bakandja,NORD-KIVU,catholique
10905,1989-06-15,F,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,CS Don de Dieu,NORD-KIVU,privé
10905,1989-06-15,F,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,CS Don de Dieu,NORD-KIVU,privé
10906,1995-01-01,F,,DIPLÔME D'ETAT,52.0,Scientifique,Biologie Chimie,Nyamilima,NORD-KIVU,catholique
10906,1995-01-01,F,,DIPLÔME D'ETAT,52.0,Scientifique,Biologie Chimie,Nyamilima,NORD-KIVU,catholique
10907,1988-09-14,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Matolu,NORD-KIVU,protestant
10907,1988-09-14,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Matolu,NORD-KIVU,protestant
10909,1995-04-04,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale et Administrative,Lukanga,NORD-KIVU,protestant
10909,1995-04-04,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale et Administrative,Lukanga,NORD-KIVU,protestant
10910,1990-10-02,F,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-Philosophie,Bukavu,SUD-KIVU,publique
10910,1990-10-02,F,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-Philosophie,Bukavu,SUD-KIVU,publique
10911,1991-11-26,H,,DIPLÔME D'ETAT,54.0,Technique,Sociale,Nyalukemba,SUD-KIVU,catholique
10911,1991-11-26,H,,DIPLÔME D'ETAT,54.0,Technique,Sociale,Nyalukemba,SUD-KIVU,catholique
10912,1996-08-17,F,,DIPLÔME D'ETAT,68.0,PEDAGOGIE,PEDAGOGIE GENERALE,Isidore Bakanja,NORD-KIVU,catholique
10912,1996-08-17,F,,DIPLÔME D'ETAT,68.0,PEDAGOGIE,PEDAGOGIE GENERALE,Isidore Bakanja,NORD-KIVU,catholique
10914,1993-07-23,H,,DIPLÔME D'ETAT,52.0,Pédagogique,Pégagogie général,Kaya,SUD-KIVU,protestant
10915,1995-07-23,F,,DIPLÔME D'ETAT,58.0,Pédagogique,Pégagogie générale,lycée Bsangani,KINSHASA,catholique
10916,1996-01-17,H,,DIPLÔME D'ETAT,63.0,Scietifique,Biologie chimie,Mwanga,NORD-KIVU,catholique
10916,1996-01-17,H,,DIPLÔME D'ETAT,63.0,Scietifique,Biologie chimie,Mwanga,NORD-KIVU,catholique
10918,1111-11-11,F,,DIPLÔME D'ETAT,0.0,1,1,,NORD-KIVU,inconnu
10919,1111-11-11,H,,DIPLÔME D'ETAT,0.0,1,11,,NORD-KIVU,inconnu
10920,1993-08-09,H,,DIPLÔME D'ETAT,66.0,Littéraire,Latin-Philosophie,Saint Paul,SUD-KIVU,catholique
10920,1993-08-09,H,,DIPLÔME D'ETAT,66.0,Littéraire,Latin-Philosophie,Saint Paul,SUD-KIVU,catholique
10921,1994-09-13,H,,DIPLÔME D'ETAT,55.0,Pédagogie,Pédagogie générale,Lwanga,SUD-KIVU,inconnu
10921,1994-09-13,H,,DIPLÔME D'ETAT,55.0,Pédagogie,Pédagogie générale,Lwanga,SUD-KIVU,inconnu
10922,1995-07-27,H,,DIPLÔME D'ETAT,60.0,LITTERAIRE,LATIN PHILO,COLLEGE MWANGA,NORD-KIVU,catholique
10922,1995-07-27,H,,DIPLÔME D'ETAT,60.0,LITTERAIRE,LATIN PHILO,COLLEGE MWANGA,NORD-KIVU,catholique
10923,1993-07-14,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pégagogie générale,Eistein Ujuzi,NORD-KIVU,privé
10923,1993-07-14,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pégagogie générale,Eistein Ujuzi,NORD-KIVU,privé
10924,1996-02-13,H,,DIPLÔME D'ETAT,57.0,Technique,Electronique,ITIG,NORD-KIVU,catholique
10924,1996-02-13,H,,DIPLÔME D'ETAT,57.0,Technique,Electronique,ITIG,NORD-KIVU,catholique
10925,1996-03-25,H,,DIPLÔME D'ETAT,53.0,SOCIAL,SOCIALE,,NORD-KIVU,protestant
10925,1996-03-25,H,,DIPLÔME D'ETAT,53.0,SOCIAL,SOCIALE,,NORD-KIVU,protestant
10926,1992-02-02,H,,DIPLÔME D'ETAT,52.0,Technique,Sociale,Pilote de kalima,MANIEMA,privé
10927,1996-08-18,H,,DIPLÔME D'ETAT,56.0,Technique,Sociale,CS Jericho,NORD-KIVU,privé
10927,1996-08-18,H,,DIPLÔME D'ETAT,56.0,Technique,Sociale,CS Jericho,NORD-KIVU,privé
10930,1995-03-23,F,,DIPLÔME D'ETAT,52.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,privé
10931,1989-10-07,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale Administrative,Butembo,NORD-KIVU,publique
10931,1989-10-07,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale Administrative,Butembo,NORD-KIVU,publique
10932,1994-09-19,H,,DIPLÔME D'ETAT,56.0,SCIENTIFIQUE,BIO CHIMIE,,NORD-KIVU,protestant
10933,1990-12-12,F,,DIPLÔME D'ETAT,52.0,Pédagogique,Pégagogie Générale,Lukanga,NORD-KIVU,protestant
10933,1990-12-12,F,,DIPLÔME D'ETAT,52.0,Pédagogique,Pégagogie Générale,Lukanga,NORD-KIVU,protestant
11031,1992-02-26,H,,DIPLÔME D'ETAT,52.0,Technique,Sociale,CS Fontaine,NORD-KIVU,inconnu
11031,1992-02-26,H,,DIPLÔME D'ETAT,52.0,Technique,Sociale,CS Fontaine,NORD-KIVU,inconnu
11131,1993-04-23,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie chimie,CS Lafontaine,NORD-KIVU,privé
11131,1993-04-23,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie chimie,CS Lafontaine,NORD-KIVU,privé
11132,1995-02-13,F,,DIPLÔME D'ETAT,57.0,Technique,Sociale,Lukuga,NORD-KIVU,privé
11132,1995-02-13,F,,DIPLÔME D'ETAT,57.0,Technique,Sociale,Lukuga,NORD-KIVU,privé
11133,1994-04-26,F,,DIPLÔME D'ETAT,,I,I,,NORD-KIVU,inconnu
11134,1993-10-05,H,,DIPLÔME D'ETAT,61.0,Technique,Commerciale et administrative,Himbi,NORD-KIVU,protestant
11135,1991-04-30,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Panda Danel,NORD-KIVU,privé
11235,1996-05-01,H,,DIPLÔME D'ETAT,54.0,scientifique,Bio chimie,MARANATHA,NORD-KIVU,inconnu
11236,1992-10-03,H,,DIPLÔME D'ETAT,51.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,inconnu
11237,1990-07-10,F,,DIPLÔME D'ETAT,59.0,LITTERAIRE,Latin Philo,,NORD-KIVU,catholique
11237,1990-07-10,F,,DIPLÔME D'ETAT,59.0,LITTERAIRE,Latin Philo,,NORD-KIVU,catholique
11238,1995-10-05,H,,DIPLÔME D'ETAT,58.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,publique
11239,1996-08-08,F,,DIPLÔME D'ETAT,58.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,catholique
11240,1989-07-25,F,,DIPLÔME D'ETAT,56.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,inconnu
11244,1997-10-14,F,,DIPLÔME D'ETAT,59.0,Scientifique,Chimie Biologie,Lycée Amani,NORD-KIVU,catholique
11245,1996-09-16,F,,DIPLÔME D'ETAT,52.0,Technique,Sociale,Autodidacte,NORD-KIVU,autodidacte
11246,1996-09-03,H,,DIPLÔME D'ETAT,59.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,publique
11247,1992-03-07,H,,DIPLÔME D'ETAT,52.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,musulman
11248,1995-12-24,H,,DIPLÔME D'ETAT,56.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,privé
11249,1998-09-05,H,,DIPLÔME D'ETAT,63.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,catholique
11251,1997-12-30,F,,DIPLÔME D'ETAT,60.0,SCIENTIFIQUE,Bio chimie,Lycée Amani,NORD-KIVU,catholique
11252,1992-07-21,H,,DIPLÔME D'ETAT,58.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,publique
11254,1997-08-19,H,,DIPLÔME D'ETAT,70.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,privé
11255,1996-11-10,H,,DIPLÔME D'ETAT,60.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,catholique
11256,1993-12-08,H,,DIPLÔME D'ETAT,50.0,LITTERAIRE,Latin Philo,,NORD-KIVU,publique
11257,1997-12-26,H,,DIPLÔME D'ETAT,,AGRONOMIE,NUTRITION,,NORD-KIVU,catholique
11258,1996-12-27,F,,DIPLÔME D'ETAT,54.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,protestant
11259,1994-02-16,H,,DIPLÔME D'ETAT,52.0,TECHNIQUE,SOCIALE,,NORD-KIVU,privé
11260,1995-10-08,F,,DIPLÔME D'ETAT,59.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,catholique
11261,1997-12-24,H,,DIPLÔME D'ETAT,57.0,COMMERCIALE,COMMERCIALE INFORMATIQUE,,NORD-KIVU,privé
11262,1993-09-10,H,,DIPLÔME D'ETAT,54.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,musulman
11263,1996-06-07,H,,DIPLÔME D'ETAT,58.0,SCIENTIFIQUE,MATHEMATIQUE- PHYSIQUE,,NORD-KIVU,protestant
11264,1994-03-20,H,,DIPLÔME D'ETAT,53.0,SCIENTIFIQUE,MATHEMATIQUE- PHYSIQUE,Faraja,NORD-KIVU,protestant
11265,1997-02-17,H,,DIPLÔME D'ETAT,61.0,LITTERAIRE,Latin Philo,,NORD-KIVU,protestant
11266,1998-05-18,F,,DIPLÔME D'ETAT,66.0,SCIENTIFIQUE,Bio chimie,Lycée AMANI,NORD-KIVU,catholique
11267,1996-07-20,H,,DIPLÔME D'ETAT,60.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,publique
11268,1996-11-20,F,,DIPLÔME D'ETAT,57.0,Scientifique,Biologie Chimie,Zuza,KINSHASA,privé
11269,1997-08-16,F,,DIPLÔME D'ETAT,81.0,Scientifique,Biologie Chimie,Lycée Amani,NORD-KIVU,catholique
11270,1997-11-27,H,,DIPLÔME D'ETAT,60.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,catholique
11272,1997-07-29,F,,DIPLÔME D'ETAT,72.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,catholique
11273,1997-09-23,F,,DIPLÔME D'ETAT,69.0,TECHNIQUE,SOCIALE,,NORD-KIVU,catholique
11275,1995-05-30,F,,DIPLÔME D'ETAT,58.0,TECHNIQUE,SOCIALE,,NORD-KIVU,catholique
11276,1989-12-23,H,,DIPLÔME D'ETAT,68.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,protestant
11277,1997-09-10,H,,DIPLÔME D'ETAT,56.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,protestant
11278,1997-09-04,F,,DIPLÔME D'ETAT,75.0,TECHNIQUE,SOCIALE,,NORD-KIVU,catholique
11279,1996-03-07,F,,DIPLÔME D'ETAT,52.0,COMMERCIALE,COMMERCIALE INFORMATIQUE,,NORD-KIVU,privé
11281,1996-07-27,H,,DIPLÔME D'ETAT,51.0,SCIENTIFIQUE,MATHEMATIQUE- PHYSIQUE,,NORD-KIVU,publique
11282,1995-05-19,F,,DIPLÔME D'ETAT,61.0,PEDAGOGIE,PEDAGOGIE MATERNELLE,,NORD-KIVU,catholique
11283,1995-07-19,F,,DIPLÔME D'ETAT,50.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,publique
11284,1996-01-15,F,,DIPLÔME D'ETAT,55.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,protestant
11285,1996-06-30,H,,DIPLÔME D'ETAT,63.0,PEDAGOGIE,PEDAGOGIE GENERALE,Institut de Goma,NORD-KIVU,publique
11286,1996-12-17,F,,DIPLÔME D'ETAT,61.0,TECHNIQUE,SOCIALE,,NORD-KIVU,catholique
11287,1994-11-08,H,,DIPLÔME D'ETAT,51.0,TECHNIQUE,MECANIQUE GENERALE,,NORD-KIVU,protestant
11288,1994-08-21,F,,DIPLÔME D'ETAT,53.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,SUD-KIVU,publique
11289,1995-07-27,F,,DIPLÔME D'ETAT,56.0,TECHNIQUE,SOCIALE,,SUD-KIVU,publique
11290,1995-06-26,H,,DIPLÔME D'ETAT,52.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,publique
11291,1994-07-08,H,,DIPLÔME D'ETAT,54.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,catholique
11292,1997-03-29,F,,DIPLÔME D'ETAT,58.0,LITTERAIRE,Latin Philo,,NORD-KIVU,protestant
11293,1995-08-25,H,,DIPLÔME D'ETAT,63.0,scientifique,MATHEMATIQUE- PHYSIQUE,,NORD-KIVU,protestant
11294,1995-02-05,H,,DIPLÔME D'ETAT,51.0,SCIENTIFIQUE,Bio chimie,,NORD-KIVU,protestant
11295,1993-07-14,H,,DIPLÔME D'ETAT,55.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,publique
11297,1989-07-06,H,,DIPLÔME D'ETAT,62.0,PEDAGOGIE,PEDAGOGIE GENERALE,,SUD-KIVU,publique
11298,1996-04-01,H,,DIPLÔME D'ETAT,68.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,protestant
11299,1994-02-15,H,,DIPLÔME D'ETAT,53.0,PEDAGOGIE,PEDAGOGIE GENERALE,,SUD-KIVU,privé
11300,1996-02-22,H,,DIPLÔME D'ETAT,56.0,TECHNIQUE,ELECTRICITE,,SUD-KIVU,catholique
11301,1996-03-03,H,,DIPLÔME D'ETAT,60.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,,NORD-KIVU,protestant
11302,1996-05-09,F,,DIPLÔME D'ETAT,67.0,PEDAGOGIE,PEDAGOGIE GENERALE,,NORD-KIVU,protestant
11303,1996-08-08,F,,DIPLÔME D'ETAT,50.0,TECHNIQUE,SOCIALE,TOTORO,NORD-KIVU,protestant
11304,1993-11-22,H,,DIPLÔME D'ETAT,54.0,PEDAGOGIE,PEDAGOGIE GENERALE,Institut NYAMIANDA,SUD-KIVU,publique
11305,1998-05-18,H,,DIPLÔME D'ETAT,59.0,TECHNIQUE,CONSTRUCTION,Institut SAINT MARC,NORD-KIVU,catholique
11306,1995-05-18,F,,DIPLÔME D'ETAT,52.0,COMMERCIALE,COMMERCIALE INFORMATIQUE,CS MAMA MULEZI,NORD-KIVU,privé
11307,1995-01-15,H,,DIPLÔME D'ETAT,51.0,COMMERCIALE,COMMERCIALE ET ADMINISTRATIVE,Institut MAJENGO,NORD-KIVU,protestant
11308,1995-06-24,H,,DIPLÔME D'ETAT,55.0,TECHNIQUE,CONSTRUCTION,Intitut KYESHERO,NORD-KIVU,protestant
11309,1993-01-09,H,,DIPLÔME D'ETAT,58.0,LITTERAIRE,Latin Philo,Institut Metanoia,NORD-KIVU,protestant
11310,1994-07-14,H,,DIPLÔME D'ETAT,58.0,PEDAGOGIE,PEDAGOGIE GENERALE,Institut NDOSHO,NORD-KIVU,publique
