ID,DIPPERC,SCHOOL_RIGHT,OPTION_RIGHT,FAC,CGPA,DistinctionRatio,EchecRatio,Pass1stSessionRatio
7580,51.0,itk mahamba,imprimerie,FSTA,45.3000011444,G,A,G
7591,54.0,auto,pedagogie,FSTA,50.1999988556,G,A,G
7605,50.0,bustani,math-physique,FSTA,53.1000003815,G,D,G
7606,52.0,meso,pedagogie,FSEG,55.9000002543,G,E,G
7615,63.0,itfm maendeleo,mecanique machines outils,FSTA,51.116666158,G,C,G
7616,56.8765221107,lyce techn de la pleine,inconnu,FSTA,50.1999994914,G,C,G
7617,57.0,kasika,pedagogie,FSTA,55.0666656494,G,E,G
7633,59.0,edap/isp bukavu,math-physique,FSTA,63.3750009537,G,G,D
7634,57.0,jikaze,math-physique,FSTA,56.6499996185,G,D,D
7650,66.0,lwanga,bio-chimie,FSTA,61.3666674296,G,G,G
7670,58.0,sainte famille,bio-chimie,FSTA,53.0166664124,G,C,G
7698,52.0,de la sucrerie de kiliba,bio-chimie,FSTA,55.6666666667,G,C,G
7701,64.0,itm kizito,math-physique,FSEG,61.6499996185,G,G,A
7705,59.0,edap/isp bukavu,commerciale et administrative,FSEG,48.25,G,A,G
7709,64.0,itk mahamba,pedagogie,FD,60.7999992371,G,G,G
7713,69.0,sake,pedagogie,FD,61.7749996185,G,G,B
7719,63.0,bunyanga,pedagogie,FD,65.3750009537,G,G,D
7726,68.0,tmaini,commerciale informatique,FD,61.875,G,G,D
7732,51.0,hekima,sociale,FD,56.6999994914,G,G,G
7777,60.0,patemo,pedagogie,FD,51.3500003815,G,D,G
7790,55.0,itc ngaliema,commerciale et administrative,FSEG,60.7000007629,G,G,G
7793,60.0,mugunga,sociale,FD,66.2666676839,G,G,E
7805,60.0,mwandu,bio-chimie,FD,67.5,E,G,G
7809,52.0,mfuki,pedagogie,FD,48.5,G,A,G
7815,53.0,mululu,pedagogie,FD,64.366666158,E,G,G
7816,65.0,mikeno isl,pedagogie,FD,58.2333323161,G,G,E
7832,59.0,auto,pedagogie,FD,57.9000015259,G,G,G
7847,64.0,mwandu,latin philo,FD,62.25,G,G,F
7850,63.0,mwangi,latin philo,FD,59.9666659037,G,G,E
7851,56.0,mwandu,latin philo,FD,60.9750003815,G,G,B
7866,55.0,kuntwala,latin philo,FD,60.5000009537,G,G,F
7880,56.0,st michel,agrecole,FSTA,54.0666656494,G,C,G
7889,56.8765221107,gs de la salle,bio-chimie,FSDC,58.7999992371,G,G,G
7890,52.0,rutoboko,commerciale et administrative,FSDC,61.2000007629,G,G,G
7898,65.0,nidunga,sociale,FSDC,56.8499984741,G,D,G
8094,58.0,tetembwa,math-physique,FSTA,50.0499992371,G,A,G
8099,56.0,bagira,pedagogie,FD,61.6500015259,G,G,D
8102,51.0,gs la promise,pedagogie,FSDC,49.25,G,A,G
8120,50.0,itve,vétérinaire,FSEG,57.4000002543,G,G,G
8123,51.0,gs la promise,pedagogie,FSDC,60.6000003815,G,G,G
8147,56.0,bagira,pedagogie,FSDC,57.0500005086,G,E,G
8162,51.0,kabila,math-physique,FD,46.5499992371,G,A,G
8176,51.0,hekima,sociale,FD,54.3333333333,G,G,G
8190,66.0,lycée mwandu,latin philo,FD,67.8999996185,F,G,A
8196,62.0,bwindi,pedagogie,FPSE,62.125,G,G,B
8202,50.0,burhiba,math-physique,FSTA,56.0333340963,G,E,G
8218,52.0,itfm maendeleo,machine outil,FSTA,58.9333343506,G,G,G
8225,59.0,hekima,pedagogie,FSDC,61.5499992371,G,G,G
8239,50.0,lwanga,sociale,FSEG,57.133333842,G,E,G
8246,64.0,bwanga,pedagogie,FSEG,50.5999984741,G,A,G
8252,63.0,katana,pedagogie,FD,67.0999984741,G,G,G
8257,59.0,musienene,latin philo,FD,63.25,G,G,D
8258,56.0,maboso,mec gene,FSTA,47.75,G,A,G
8280,64.0,kiribunye,pedagogie,FSDC,61.2000007629,G,G,G
8289,52.0,imani,math-physique,FSTA,48.625,G,A,G
8291,50.0,lwanga,sociale,FD,50.0249996185,G,A,G
8311,51.0,lumiere,commerciale et administrative,FSEG,54.799999237,G,E,G
8313,51.0,i katwa,pedagogie,FSEG,57.299999237,G,G,G
8327,50.0,mikeno isl,commerciale et administrative,FSEG,55.0999984741,G,G,G
8339,53.0,sake,pedagogie,FD,64.5999984741,G,G,E
8365,59.0,jikaze,commerciale et administrative,FSEG,72.4750003815,A,G,A
8377,56.8765221107,54,math-physique,FSTA,51.75,G,C,G
8378,60.0,ruharaga,pedagogie,FPSE,61.5333328247,G,G,G
8381,52.0,edap/isp bukavu,math-physique,FSTA,51.2333335877,G,C,G
8398,53.0,idambo,math-physique,FSEG,57.6666666667,G,G,G
8407,63.0,bwanga,pedagogie,FSEG,47.5,G,A,G
8414,57.0,gs 8 mars,pedagogie,FSEG,57.066666921,G,G,G
8416,57.0,itcb,pedagogie,FSDC,51.8999996185,G,D,G
8422,59.0,fazili,bio-chimie,FSTA,58.2999992371,G,G,E
8439,60.0,lwanga,pedagogie,FSDC,59.3999996185,G,G,G
8441,57.0,gs 8 mars,pedagogie,FSEG,52.6166661581,G,E,G
8443,64.0,tuendelee,pedagogie,FD,64.0,G,G,C
8456,55.0,rutoboko,commerciale et administrative,FSEG,56.4666671753,G,E,G
8463,61.0,sainte famille,bio-chimie,FSTA,52.7000007629,G,D,G
8476,60.0,kiribunye,pedagogie,FSDC,47.0,G,A,G
8477,56.8765221107,61,bio-chimie,FSTA,61.0250015259,F,G,D
8486,62.0,karhale,pedagogie,FSDC,58.7333335876,G,G,G
8490,51.0,boyulu,pedagogie,FT,71.3999977112,D,G,A
8498,71.0,itm de boga,vétérinaire,FSDC,72.4333343506,A,G,A
8508,65.0,i katwa,math-physique,FSTA,61.5500001907,G,G,D
8525,54.0,enano,latin philo,FSEG,58.6999994914,G,G,G
8530,58.0,la releve,pedagogie,FD,49.0,G,A,G
8538,52.0,mahamba,electricite,FSTA,47.75,G,A,G
8554,58.0,epaf,bio-chimie,FD,60.4000002543,G,G,E
8566,56.8765221107,61,math-physique,FSDC,61.4000002543,G,G,E
8574,64.0,mbaga,sociale,FSEG,60.0333328247,G,G,G
8576,65.0,bokolo,commerciale et administrative,FT,59.933333079,G,G,G
8578,65.0,gs asteria urafiki,pedagogie,FPSE,68.9500007629,D,G,B
8601,59.0,lwanga,pedagogie,FPSE,65.2999992371,G,G,D
8603,53.0,tuendelee,pedagogie,FD,59.6500015259,G,G,G
8605,59.0,gs 8 mars,pedagogie,FD,54.5,G,G,G
8607,53.0,salama,pedagogie,FT,59.7333335876,G,G,E
8616,54.0,gs la promise,pedagogie,FSTA,51.883333842,G,C,G
8619,57.0,kabalaka,nutr,FSDC,61.2666651408,G,G,G
8622,51.0,st augustin,sociale,FSDC,64.3250017166,G,G,B
8624,63.0,i katwa,pedagogie,FT,66.7500009537,F,G,B
8628,51.0,sauvetage,sociale,FSDC,62.75,G,G,D
8630,56.0,muhe,commerciale et administrative,FD,76.4500007629,A,G,A
8631,58.0,it salama,industrielle,FSTA,59.25,G,E,G
8632,52.0,molende,bio-chimie,FSDC,47.125,G,A,G
8635,50.0,hodari,sociale,FD,62.4666671753,G,G,G
8637,51.0,alfa,construction,FT,61.4666671753,G,G,G
8641,61.0,lwanga,pedagogie,FPSE,75.0250015259,A,G,A
8647,51.0,kavanda,pedagogie,FSDC,51.5833333333,G,C,G
8653,52.0,de beni,sociale,FD,45.4000015259,G,A,G
8655,53.0,mabakanga,pedagogie,FD,61.5,G,G,G
8657,55.0,mahamba,mec gene,FSTA,47.25,G,A,G
8670,62.0,isingo,pedagogie,FSDC,63.6999988556,G,G,G
8674,56.8765221107,53,sociale,FSEG,48.4000015259,G,A,G
8677,51.0,i katwa,pedagogie,FT,62.1999994914,G,G,G
8694,72.0,kamagema,pedagogie,FD,54.9166666667,G,E,G
8697,62.0,bushumba,latin philo,FD,56.0,G,G,G
8698,54.0,butumba,pedagogie,FSDC,56.8666674296,G,E,G
8700,50.0,edap/isp bukavu,math-physique,FD,69.7000007629,D,G,D
8709,52.0,katana,pedagogie,FSDC,64.3999996185,G,G,G
8710,69.0,la releve,pedagogie,FD,49.7999992371,G,A,G
8723,66.0,kamole,pedagogie,FSEG,58.1666666667,G,G,G
8728,50.0,base,bio-chimie,FSEG,60.25,G,G,D
8739,61.0,alliance ouest africaine,commerciale et administrative,FSEG,48.5,G,A,G
8742,58.0,mayele,math-physique,FSTA,48.0,G,A,G
8752,53.0,baraka,pedagogie,FD,54.6749992371,G,D,D
8753,63.0,kasika,pedagogie,FPSE,65.8749990463,G,G,B
8768,50.0,taraja,pedagogie,FSDC,50.6000003815,G,A,G
8773,56.0,lunya,commerciale et administrative,FSDC,59.9333343506,G,G,E
8778,53.0,fazili,pedagogie,FD,65.8000030518,G,G,A
8782,52.0,itk mahamba,electronique générale,FD,64.0249986649,G,G,D
8810,50.0,bukinanyana,pedagogie,FD,55.1333325704,G,G,G
8813,50.0,de beni,pedagogie,FSEG,60.5999984741,G,G,G
8817,54.0,rwaraga,pedagogie,FSEG,59.9000015259,G,G,A
8825,59.0,okapi,latin philo,FSEG,49.0,G,A,G
8843,63.0,ceago,pedagogie,FD,48.75,G,A,G
8846,51.0,kipushi,pedagogie,FSDC,58.6999994914,G,G,G
8854,52.0,kyambogho,pedagogie,FT,63.3999989827,G,G,E
8865,63.0,gs consulaire congolaise/rwanda,bio-chimie,FSDC,61.3666687012,G,G,E
8873,60.0,itk mahamba,electronique générale,FSTA,59.8666661581,G,G,C
8883,65.0,du lac/kamvivira,pedagogie,FSTA,50.1500002543,G,C,G
8897,61.0,cirezi,bio-chimie,FSTA,65.0000012716,E,G,A
8913,54.0,baraka,pedagogie,FSEG,56.1999994914,G,G,G
8914,52.0,lowa,pedagogie,FSEG,53.2999992371,G,G,G
8915,51.0,esengo,bio-chimie,FT,58.3333346049,G,G,G
8925,51.0,gs 8 mars,pedagogie,FSDC,59.433333079,G,G,E
8926,62.0,isea,agronomie,FT,55.2000007629,G,E,G
8928,64.0,lukeba,pedagogie,FPSE,47.0,G,A,G
8941,52.0,savana school international,latin philo,FD,56.5999997457,G,G,G
8942,61.0,edap/isp bukavu,bio-chimie,FSTA,59.2666664123,G,G,C
8949,58.0,nyantende,latin philo,FD,68.5,C,G,E
8950,69.0,kamanyola,pedagogie,FSEG,57.4666671753,G,G,G
8952,56.0,aleluya,sociale,FD,62.7333323161,E,G,G
8957,52.0,rutoboko,sociale,FSDC,47.25,G,A,G
8962,70.0,kasika,pedagogie,FSTA,49.5,G,A,G
8966,51.0,de la gombe,bio-chimie,FSDC,62.6666666667,G,G,E
8980,61.0,jikaze,commerciale et administrative,FSEG,58.566666921,G,G,E
8991,52.0,mululu,sociale,FSDC,61.3666674296,G,G,G
9014,61.0,jikaze,commerciale et administrative,FSTA,62.1666666667,G,G,E
9035,57.0,tumaini letu,pedagogie,FPSE,47.5,G,A,G
9041,54.0,nyantende,latin philo,FSDC,49.25,G,A,G
9054,57.0,itfm maendeleo,electronique générale,FSTA,63.8000005086,G,G,C
9058,60.0,kitunda,pedagogie,FT,53.7000007629,G,A,G
9059,51.0,i katwa,commerciale et administrative,FSEG,58.0333328247,G,G,G
9060,57.0,mgr guido maria conforti,bio-chimie,FD,53.8333333333,G,E,G
9071,56.8765221107,gs consulaire congolaise/rwanda,pedagogie,FPSE,62.0333340963,G,G,G
9074,50.0,kiribunye,pedagogie,FSTA,47.25,G,A,G
9081,52.0,itfm maendeleo,electricite,FSTA,57.1833343506,G,E,C
9089,50.0,wapole,sociale,FSDC,56.2000007629,G,A,G
9097,50.0,hekima,sociale,FSDC,58.5999984741,G,G,G
9104,50.0,kamole,pedagogie,FSDC,59.5,G,G,G
9107,56.0,masiki,construction,FSTA,53.9666659037,G,E,G
9110,60.0,cirezi,pedagogie,FD,47.0,G,A,G
9123,50.0,bushumba kafubi,pedagogie,FD,53.5999984741,G,G,G
9134,62.0,petits génies,bio-chimie,FSEG,57.8000011444,G,G,A
9139,54.0,gs consulaire congolaise/rwanda,pedagogie,FD,57.5,G,G,E
9142,58.0,mgr guido maria conforti,pedagogie,FSTA,49.0,G,A,G
9144,57.0,katana,latin philo,FSTA,63.4666671753,G,G,C
9147,50.0,kiruli,sociale,FT,54.5,G,A,G
9153,55.0,révérend samba,commerciale et administrative,FSEG,47.25,G,A,G
9157,62.0,maadibisho,pedagogie,FD,57.4000002543,G,G,G
9158,60.0,rwabika,bio-chimie,FSTA,47.0,G,A,G
9159,59.0,nidunga,sociale,FSTA,51.4000015259,G,A,G
9161,54.0,alfa,construction,FSTA,47.0,G,A,G
9180,57.0,hodari,pedagogie,FSDC,47.5,G,A,G
9194,67.0,mont tshikenge,latin philo,FD,60.633333842,G,G,E
9197,56.0,luka,sociale,FSEG,49.5,G,A,G
9200,51.0,babwise,secretariat,FSEG,45.5,G,A,G
9201,58.0,hekima,sociale,FD,61.1666679382,G,G,E
9210,63.0,molière,sociale,FSTA,47.25,G,A,G
9216,57.0,fatima,sociale,FSEG,50.9750003815,G,D,G
9219,56.0,cirezi,pedagogie,FPSE,68.7000007629,C,G,C
9221,65.0,mashauri,pedagogie,FSDC,59.3333333333,G,G,G
9223,50.0,patemo,sociale,FSDC,61.0999984741,G,G,E
9226,57.0,lwiro,pedagogie,FPSE,70.75,A,G,A
9229,54.0,kiribunye,sociale,FSEG,51.5750007629,G,D,G
9233,56.0,saint pierre apôtre,pedagogie,FD,60.9666646321,G,G,E
9238,54.0,gs asteria urafiki,pedagogie,FSDC,59.9666659037,G,G,G
9243,50.0,gs la promise,pedagogie,FSEG,48.25,G,A,G
9245,59.0,bikuka,pedagogie,FT,51.5999984741,G,A,G
9248,52.0,mwanda,sociale,FSDC,62.6666666667,G,G,G
9255,62.0,la félicité,pedagogie,FD,47.5,G,A,G
9259,55.0,bustani,vétérinaire,FSDC,60.0333328247,G,G,G
9262,51.0,lycée mwandu,bio-chimie,FD,60.2666664123,G,G,G
9273,51.0,masapi,pedagogie,FT,58.6500015259,G,G,G
9279,60.0,itfm maendeleo,electricite,FSTA,62.8000005086,G,G,E
9283,54.0,uvira,pedagogie,FD,47.25,G,A,G
9289,61.0,mboga,sociale,FD,55.8666661581,G,G,G
9300,50.0,kahya cibanda,pedagogie,FSTA,49.5,G,A,G
9315,52.0,singa,pedagogie,FSDC,61.066666921,G,G,G
9322,51.0,lycée mwandu,coupe couture,FSDC,62.566666921,G,G,G
9329,50.0,ufamandu,pedagogie,FPSE,47.25,G,A,G
9331,59.0,matcha,sociale,FD,51.8999989827,G,C,G
9335,52.0,hekima,sociale,FSDC,57.9000015259,G,G,G
9353,61.0,mgr guido maria conforti,commerciale et administrative,FSEG,52.6500002543,G,E,G
9356,50.0,mama onja,pedagogie,FSDC,54.8000005086,G,E,G
9359,54.0,jikaze,pedagogie,FT,57.7333335876,G,G,G
9360,50.0,lyliane,pedagogie,FSDC,58.1666666667,G,G,G
9362,59.0,itfm maendeleo,electricite,FSTA,65.8333333333,G,G,C
9363,50.0,cirezi,bio-chimie,FSTA,66.866666158,E,G,C
9366,65.0,mgr guido maria conforti,pedagogie,FD,56.8999989827,G,G,G
9369,57.0,tumaini letu,latin philo,FSTA,52.0,G,C,G
9375,56.0,imara,pedagogie,FSDC,58.0333328247,G,E,G
9378,54.0,kashozi,pedagogie,FPSE,49.25,G,A,G
9386,63.0,les vert,pedagogie,FD,59.0999997457,G,G,A
9418,53.0,molière,pedagogie,FT,60.6666666667,G,G,E
9427,56.0,edap isp walikale,sociale,FD,42.0999984741,G,A,G
9428,52.0,sauvetage,pedagogie,FD,58.9333343506,G,G,G
9432,57.0,jikaze,commerciale et administrative,FSEG,51.4000002543,G,C,G
9434,52.0,mlezi,pedagogie,FT,62.1666653951,G,G,G
9438,59.0,mgr guido maria conforti,pedagogie,FSDC,59.0333328247,G,G,E
9443,50.0,congolaise de bujumbura,commerciale et administrative,FSEG,47.0,G,A,G
9451,51.0,bibwe,pedagogie,FSDC,67.3333333333,G,G,C
9453,52.0,itso,latin philo,FD,52.9000015259,G,A,G
9463,70.0,lumiere,pedagogie,FD,56.2333348592,G,G,G
9470,54.0,ibanga,math-physique,FD,59.6999994914,G,G,G
9484,51.0,ruhamiro,sociale,FD,58.0333328247,G,G,G
9493,54.0,mululu,pedagogie,FD,66.3333333333,E,G,C
9497,71.0,wema,pedagogie,FSEG,63.6333325704,G,G,A
9502,50.0,st augustin,nutr,FT,58.0000012716,G,G,G
9509,63.0,alleluya,sociale,FD,61.2666664124,G,G,C
9512,55.0,mgr byaghene,math-physique,FSTA,52.6499996185,G,D,G
9519,52.0,itfm maendeleo,electricite,FSTA,68.0666656494,G,G,A
9527,59.0,itfm maendeleo,electricite,FSTA,75.866666158,A,G,A
9528,52.0,itk mahamba,electronique générale,FSTA,61.9333343506,G,G,E
9532,50.0,katasoire,sociale,FSDC,58.6666653951,G,G,G
9536,52.0,imaki/kirumba,pedagogie,FT,54.2333335876,G,E,G
9538,59.0,tuendelee,pedagogie,FSEG,48.2000007629,G,A,G
9547,52.0,visogho,pedagogie,FPSE,59.6499996185,G,G,G
9557,51.0,kabanda,sociale,FPSE,58.2333335876,G,G,G
9580,52.0,wamaza,math-physique,FD,36.4000015259,G,A,G
9584,60.0,mulo,pedagogie,FSEG,59.0,G,G,E
9585,50.0,ahenée de butembo,commerciale et administrative,FSEG,57.2666676839,G,G,G
9589,60.0,maadibisho,bio-chimie,FSEG,58.5333340963,G,G,G
9617,52.0,wapole,math-physique,FSTA,52.7250003815,G,D,G
9622,59.0,maadibisho,pedagogie,FSEG,54.8999996185,G,G,G
9636,52.0,la félicité,pedagogie,FSEG,52.25,G,D,G
9641,51.0,vihya,pedagogie,FD,58.4500007629,G,G,G
9650,57.0,bonsomi,commerciale informatique,FSEG,56.866666158,G,G,G
9651,53.0,nzamiboko,commerciale et administrative,FSEG,51.433333079,G,E,G
9653,59.0,de beni,sociale,FD,50.5500005086,G,C,G
9663,77.0,la releve,latin philo,FD,56.4666659037,G,G,G
9666,53.0,gs tumba,bio-chimie,FD,58.1999994914,G,G,G
9701,50.0,tujenge,pedagogie,FPSE,56.4499994914,G,D,G
9721,50.0,muungano,pedagogie,FPSE,65.6000022888,G,G,G
9744,53.0,edap/isp bukavu,commerciale et administrative,FSEG,62.8500003815,G,G,G
9745,52.0,magherya,pedagogie,FSEG,54.6000003815,G,G,G
9756,64.0,la releve,pedagogie,FSDC,61.4999987284,G,G,E
9763,50.0,makyase,bio-chimie,FSDC,59.8333333333,G,G,E
9786,68.0,saint raphael,commerciale et administrative,FSEG,61.3000005086,G,G,C
9788,52.0,notre dame de la jeunesse,commerciale et administrative,FSEG,48.0,G,A,G
9807,53.0,lumumba,latin philo,FSTA,47.75,G,A,G
9819,53.0,mboga,sociale,FSDC,47.0,G,A,G
9827,55.0,edap/isp bukavu,bio-chimie,FSDC,67.0499992371,G,G,D
9835,58.0,edap/isp bukavu,math-physique,FSTA,69.8499984741,D,G,A
9841,53.0,révérend samba,math-physique,FM,47.5,G,A,G
9843,64.0,baraka,pedagogie,FSTA,47.5,G,A,G
9844,61.0,edap/isp bukavu,bio-chimie,FSTA,53.1499996185,G,G,G
9846,62.0,malula,bio-chimie,FSDC,68.5499992371,G,G,D
9862,52.0,kabale,sociale,FSEG,57.25,G,G,G
9884,51.0,jikaze,commerciale et administrative,FSEG,49.0,G,A,G
9892,50.0,ruvunda,pedagogie,FD,56.3499984741,G,G,G
9909,51.0,lwanga,bio-chimie,FM,52.0,G,A,G
9912,57.0,kabalaka,nutr,FSDC,61.9500007629,G,G,D
9932,52.0,tusome,sociale,FD,60.2000007629,G,G,G
9941,63.0,edap/upn,commerciale et administrative,FD,51.5249996185,G,D,G
9949,57.0,mululu,sociale,FSTA,49.5,G,A,G
9959,57.0,lwanga,bio-chimie,FSTA,66.3000030518,G,G,A
9964,56.0,patemo,sociale,FSDC,58.8500003815,G,G,G
9978,65.0,jikaze,math-physique,FM,62.7000007629,G,G,D
9984,51.0,technique de l’Étude sociale,sociale,FD,62.0499992371,G,G,G
9991,61.0,it bugabo,sociale,FD,57.8000011444,G,G,G
9996,51.0,imani panzi,pedagogie,FSDC,61.1000003815,G,G,G
9999,51.0,mont sionii,sociale,FD,52.5,G,D,G
10003,50.0,kilambo,pedagogie,FD,52.4249992371,G,D,G
10004,54.0,de beni,sociale,FD,52.3999996185,G,D,G
10008,63.0,isingo,pedagogie,FM,60.9499988556,G,G,D
10020,51.0,rutoboko,sociale,FD,55.0,G,G,G
10023,51.0,imaki/kirumba,sociale,FD,57.4500007629,G,G,G
10031,52.0,rutoboko,sociale,FSDC,60.5,G,G,G
10038,57.0,sainte famille,commerciale et administrative,FSEG,46.0999984741,G,A,G
10040,63.0,msaada,commerciale et administrative,FSEG,59.5499992371,G,G,A
10047,60.0,gs la promise,sociale,FSTA,49.75,G,A,G
10057,63.0,rijumba,pedagogie,FSEG,56.5,G,G,G
10066,55.0,carmel,economie,FD,58.7000007629,G,G,G
10074,52.0,tujenge,pedagogie,FD,47.5,G,A,G
10076,60.0,weza2,pedagogie,FSDC,65.2999992371,G,G,D
10081,57.0,la releve,pedagogie,FSEG,60.3500003815,G,G,D
10083,51.0,lyliane,pedagogie,FSDC,58.0,G,G,G
10085,64.0,maadibisho,bio-chimie,FSTA,57.5,G,G,A
10086,59.0,lwanga,pedagogie,FSTA,66.8499984741,G,G,D
10087,54.0,petits génies,agrecole,FSDC,53.6000003815,G,D,G
10099,50.0,bungulu beni,math-physique,FSTA,55.2749996185,G,D,G
10119,51.0,st augustin,sociale,FSDC,48.25,G,A,G
10129,60.0,kausa,sociale,FD,48.4000015259,G,A,G
10130,55.0,kausa,pedagogie,FSEG,48.25,G,A,G
10133,53.0,lumiere,bio-chimie,FSTA,54.0,G,D,G
10134,59.0,hekima,pedagogie,FSTA,48.5,G,A,G
10136,51.0,les petits génies,latin philo,FSDC,57.5,G,G,G
10154,56.0,maendeleo de oicha,sociale,FSDC,67.2000007629,G,G,A
10168,55.0,mahamba,electricite,FSTA,58.1499996185,G,G,G
10172,56.0,de beni,sociale,FM,56.75,G,G,G
10173,55.0,nyantende,latin philo,FSTA,49.75,G,A,G
10190,53.0,mahamba,electricite,FSTA,61.0,G,G,D
10204,57.0,ibanga 2,pedagogie,FSEG,36.0999984741,G,A,G
10209,50.0,la releve,commerciale et administrative,FSEG,60.2999992371,G,G,D
10213,53.0,de beni,electronique générale,FSTA,60.7999992371,G,G,G
10222,54.0,de récupération de la gombe,math-physique,FM,48.75,G,A,G
10223,53.0,maadibisho,pedagogie,FSDC,60.1499996185,G,G,G
10235,52.0,mikeno isl,commerciale et administrative,FSEG,50.7999992371,G,D,G
10236,53.0,de beni,sociale,FSDC,67.0999984741,G,G,D
10241,53.0,complex scolaire la veronique,pedagogie,FSTA,58.3999996185,G,G,G
10246,52.0,complexe scolaire asteria urafiki,pedagogie,FD,56.1999988556,G,G,G
10260,57.0,kanyabayonga,electronique générale,FSTA,64.75,G,G,G
10270,56.0,petits génies,latin philo,FSDC,54.7999992371,G,A,G
10273,57.0,kasika,pedagogie,FPSE,62.0,G,G,D
10276,54.0,bambu,pedagogie,FT,62.0999984741,G,G,G
10279,65.0,kaumo,bio-chimie,FSTA,48.0,G,A,G
10280,52.0,complexe scolaire mulezi,sociale,FSEG,49.2000007629,G,A,G
10282,52.0,complexe scolaire mulezi,pedagogie,FSDC,61.5499992371,G,G,G
10285,50.0,uaminifu,pedagogie,FT,57.7999992371,G,G,G
10297,51.0,mululu,sociale,FSDC,63.25,G,G,G
10306,55.0,ifendula,pedagogie,FSEG,59.1000003815,G,G,G
10307,56.8765221107,complexe scolaire mulezi,pedagogie,FSDC,64.1000022889,G,G,G
10308,50.0,it bugabo,sociale,FSTA,62.7999992371,G,G,G
10314,55.0,complexe scolaire nova stella,sociale,FSTA,41.5999984741,G,A,G
10320,69.0,nduba,pedagogie,FSEG,61.8999996185,G,G,D
10334,55.0,complex scolaire la veronique,pedagogie,FSTA,58.2000007629,G,D,D
10335,51.0,edap/kasuku,pedagogie,FD,48.0,G,A,G
10339,56.0,mahamba,electricite,FSTA,61.0,G,G,D
10342,53.0,tuendelee,pedagogie,FPSE,62.6000003815,G,G,G
10345,50.0,imani panzi,math-physique,FSTA,56.5499992371,G,G,G
10349,58.0,muku,pedagogie,FSTA,60.6499996185,G,G,G
10357,52.0,katudwe,pedagogie,FSDC,60.4499988556,G,G,G
10373,57.0,mehe,pedagogie,FPSE,47.5,G,A,G
10389,51.0,instituti ndosho,commerciale et administrative,FD,47.0,G,A,G
10393,50.0,zako,pedagogie,FT,49.8500003815,G,A,G
10396,51.0,bikuba,pedagogie,FPSE,67.9500007629,D,G,A
10405,52.0,auzi,commerciale et administrative,FSEG,55.3500003815,G,D,G
10409,51.0,la releve,pedagogie,FM,52.5499992371,G,D,G
10423,57.0,mwanda,sociale,FSTA,55.2999992371,G,G,G
10427,50.0,gs la promise,sociale,FD,48.5,G,A,G
10429,50.0,gs la promise,pedagogie,FSEG,52.2999992371,G,G,G
10440,54.0,salamu,pedagogie,FPSE,49.75,G,A,G
10442,51.0,rutoboko,sociale,FPSE,56.25,G,G,G
10449,55.0,mwendu,bio-chimie,FSTA,56.25,G,G,G
10451,52.0,mont sionii,sociale,FSEG,47.5,G,A,G
10452,52.0,du lac,commerciale et administrative,FSTA,61.6499996185,G,G,G
10458,61.0,mama mwilu,bio-chimie,FSEG,62.0499992371,G,G,G
10462,73.0,i katwa,pedagogie,FSEG,57.9500007629,G,G,G
10464,56.0,mont sionii,sociale,FSEG,53.7999992371,G,G,G
10469,55.0,mutsoperwa,pedagogie,FD,48.75,G,A,G
10473,50.0,laudjo,pedagogie,FD,49.25,G,A,G
10485,55.0,visogho,pedagogie,FT,61.5500011444,G,G,G
10492,50.0,edap/kasuku,commerciale et administrative,FSEG,55.25,G,G,G
10506,57.0,lwanga,sociale,FSEG,58.0500011444,G,G,G
10509,53.0,lwanga,sociale,FD,62.6000003815,G,G,A
10511,51.0,lwanga,sociale,FSEG,54.5500011444,G,D,G
10522,54.0,macha,sociale,FSEG,49.0,G,A,G
10532,54.0,mama sarah,pedagogie,FSDC,64.2000007629,G,G,G
10534,58.0,tuendelee,pedagogie,FM,58.4500007629,G,G,G
10539,51.0,itsu,vétérinaire,FM,57.7000007629,G,G,G
10542,56.0,lycée mwandu,bio-chimie,FM,56.3500003815,G,G,G
10543,56.0,bethanie,commerciale informatique,FM,56.9500007629,G,D,G
10547,50.0,maman sphie,pedagogie,FSTA,49.75,G,A,G
10548,59.0,wapole,bio-chimie,FSTA,49.75,G,A,G
10552,67.0,edap/isp bukavu,bio-chimie,FSTA,71.5,D,G,D
10553,55.0,burhuza,pedagogie,FD,47.5,G,A,G
10555,59.0,bwindi,pedagogie,FD,60.1999988556,G,G,G
10556,53.0,edap/kasuku,sociale,FD,52.0,G,D,G
10566,50.0,lycée mwandu,bio-chimie,FM,54.8000011444,G,D,G
10572,51.0,maadibisho,pedagogie,FM,59.75,G,G,G
10573,53.0,edap/isp bukavu,math-physique,FSTA,58.7999992371,G,G,A
10578,50.0,burhiba,math-physique,FSEG,47.0,G,A,G
10584,62.0,bokoro,latin philo,FD,57.3999996185,G,G,G
10592,51.0,wema,pedagogie,FSEG,52.8000011444,G,D,G
10595,54.0,nsindo,sociale,FD,48.0,G,A,G
10601,51.0,les petits génies,nutr,FSDC,62.9499988555,G,G,G
10603,63.0,oicha,construction,FSTA,45.3999996185,G,A,G
10614,50.0,kasheke,pedagogie,FPSE,59.9499988556,G,G,G
10622,50.0,nidunga,sociale,FSDC,61.2999992371,G,G,G
10623,50.0,lwanga,bio-chimie,FM,54.25,G,D,G
10637,56.0,lwanga,sociale,FPSE,59.1499996185,G,G,G
